channel_id,alt-right,alt-right_update_required,antitheist,antitheist_update_required,politics-left,politics-left_update_required,politics-right,politics-right_update_required,notes
UC6lp4JxsAWF4gz3GppKN7Cg,,,,,False,False,,,|bricklaying
UCLakgargUsoarYT51V9mPpw,,,,,False,False,,,|not English
UCMrfDq1wSfY6BHCy2q12Asg,,,,,False,False,,,|Palestinian terrorism victim but not current events
UC_VF2_jyYpEYYvF-DuTAuCw,,,,,False,False,,,|cancer research/survival
UCPx-hriR__bcFrT-QhfvSxw,,,,,False,False,,,|old lady health/fitness
UCSs9Mm6Ad7iPRtQYIW1Lf6g,,,,,False,False,,,|gaming
UCLxsRHiZkmOgT0gpUQiKS4A,,,,,False,False,,,|culture commentary
UCVrhQjwM5l7QsX28tJivAzA,,,,,False,False,,,|Greek fest
UCsLgKKiv8kDDGy1stC8BxVA,,,,,False,False,,,|not English
UCq0VNPiFtr3ihDewjtkZXBQ,,,,,False,False,,,|traveler
UCwsjrSWqxLdcZrd9xVpmxog,,,,,False,False,,,|prankster
UC-3e3hAUhDV2lwcoQGD2grg,,,,,False,False,,,|Microsoft Office
UC5KYt-zf3M1VYj4IeJ5S1Aw,,,,,False,False,,,|Tik Tok
UCmmqVuFMva-PXvotPeLnqvw,,,,,False,False,,,|city club of Chicago
UCTZzI5aeG1pp511XUwKeBWA,,,,,False,False,,,|piano
UCIOGCEG14rj9GpIFhszkWoQ,,,,,False,False,False,False,|gun|nan
UC1f-c-ZOhVjTM8p21FM3ktQ,,,,,False,False,,,|food bank
UCwv20QNaYiEJu3c5a8DNyHQ,,,,,False,False,,,|no videos
UCkzaJDHBKbcaNatH_T00ieg,,,,,False,False,,,|movie
UCxXvsZHmJeVbRtperXzsNvA,,,,,False,False,,,|not English
UChmXcqY07tdLJsxUTfk_PvA,,,,,False,False,,,|not English
UCYzEMRKqrh01-tauv7MYyVQ,,,,,False,False,,,|anime
UC7kjk77Ma9xU9WMMgQcZSog,,,,,False,False,,,|tech
UCarpqAWmTDGkYyJj5syhAxA,,,,,False,False,,,|WGRC Buffalo News- leased biased on MBFC
UCjX3_7CKw2IdjyxyJG3sRbw,,,,,False,False,,,|boxing
UCrZ6_xyFBlvo2uYoBtG01eg,,,,,False,False,,,|not English
UCxcrzzhQDj5zKJbXfIscCtg,,,,,True,False,,,|ABC News in-depth
UC_9SjsqyO87d4aZkEqNuHBA,,,,,False,False,,,|stronger by science
UCKjU3KzdbJE1EFcHVqXC3_g,,,,,True,True,,,|left on MBFC (CBC Canadian news)
UCcB1n8HLXZG38WZu_jWsu_A,,,,,False,False,,,|vlogs
UCpVm7bg6pXKo1Pr6k5kxG9A,,,,,False,False,False,False,|national geographic|nan
UCZYjqpWJMjXdZ4t7jUJ7CtA,,,,,False,False,,,|drum
UCS3fABtAw1DhdB0AR3f4aYw,,,,,False,False,,,|clash of clans
UCloVA-23TIXvSRfddW_k2UA,,,,,False,False,,,|movies
UCK-6FjMu9OI8i0Fo6bkW0VA,,,,,True,False,,,|Democracy at work
UCKpNQmsSrgVRw66EcpDwMvg,,,,,True,False,,,"|talks about Marx, anti-capitalism, and unions"
UCLHU6ECVSZbzgcpd113Jk4Q,,,,,True,False,,,|gov. Andrew Cuomo
UCDjwdhrPW_MPEleDnPXOYTA,,,,,False,False,,,|pianist
UCF2v8v8te3_u4xhIQ8tGy1g,,,,,False,False,,,|business guru
UCtu8MkufmVgxS8_Ocl7mMig,,,,,False,False,,,|Food of different countries
UCF6R1ZDskjCeBMomUGCtxXw,,,,,False,False,,,|sleep aids
UCBhNf3uDB4pFuww29O_wAJQ,,,,,False,False,,,|tik toks
UCbUbK8izjK3zNRyrIHI39ng,,,,,True,False,,,|left on MBFC
UCSM4SXs2PUlK8tU1kCiqcWg,,,,,False,False,,,|real estate reports
UCDusUiO-4lThTZhHQ4lLogw,,,,,False,False,,,|not English
UC1_up347GdfKBDVGqwjt7Aw,,,,,False,True,,,"|not really current events, but is all about environmentalism"
UC4np1bCNVl3iPHiKOeyxe6A,,,,,False,False,,,|gamer
UCOj9WICwHqV_smQj-ucj1AA,,,,,False,False,,,|trends/tik toks
UCm6E1s6iJgJb0KFP_rd7OlQ,,,,,False,False,,,|music
UCHnj59g7jezwTy5GeL8EA_g,,,,,False,False,,,|math
UCTl3QQTvqHFjurroKxexy2Q,,,,,False,False,,,|olympics
UChLtXXpo4Ge1ReTEboVvTDg,,,,,False,False,,,|global news (left according to MBFC)
UCHGvmU9FBdI8nqhKxXng99g,,,,,False,False,,,|careers in stem
UCAKK8dbcSmckr2sWJhv5ezA,,,,,False,False,False,False,|WBNS 10 TV (not biased via MBFC)|local news (not biased via MBFC)
UC8sAKpPsJq7oXuOaEqGh4pg,,,,,False,False,,,|not English
UC7DdEm33SyaTDtWYGO2CwdA,,,,,False,False,,,|physics
UCeP4Yv3s4RvS0-6d9OInRMw,,,,,False,False,False,False,|civil engineer|nan
UCBLepLiSxTMa9_979OpnJ-g,,,,,False,False,,,|family ancestry
UCnLB2xj5RR5ep50FDrtScPA,,,,,False,False,,,|anime
UCVJgocEWT3u49_4GtulGHnQ,,,,,False,False,,,|off the grid with Jake and Nicolle
UCiiV8stcewhoCNyiErr7GtA,,,,,False,False,,,|Food
UCpidHcaerBao1nK1PSJsQpQ,,,,,False,False,,,|laser cutter
UCqC_GY2ZiENFz2pwL0cSfAw,,,,,False,False,,,|green day
UCYpQ3eU_LPHZgwDiDzGAGcA,,,,,False,False,,,|mental health
UCPAt6z5uX_c5Eo_cSNROzYw,,,,,False,False,,,|SI
UCgWZ_cJTjpOS6kfxkzXe-dA,,,,,False,False,,,|not English
UCVT1tPkR-fUVlO652EcO3ow,,,,,True,True,,,|CBS Sunday Morning
UCMJlGrPk73l9U6qahc8D_gA,,,,,False,False,,,|competitive eater
UCl-Kb7a1sfOyuJIemimuP3A,,,,,False,False,,,|not English
UCXw1ddyrUmib3zmCmvSI1ow,,,,,False,False,,,|food reviews
UCopGApANs2F81RQYF7H5JPg,,,,,False,False,,,|not English
UCXjvsikVclbNRGRlzr8jTEg,,,,,False,False,False,False,|baseball|nan
UCx6QQLpRolGQS6mDKayAHeQ,,,,,False,False,,,|mostly walking
UCSXFHZjtieHo2vQPGsB3npQ,,,,,False,False,,,|movies
UCK0z0_5uL7mb9IjntOKi5XQ,,,,,True,False,,,|The Atlantic
UCvJiYiBUbw4tmpRSZT2r1Hw,,,,,False,False,,,|science
UCIXiT5ZeacME3rvoeZi-0Dg,,,,,False,False,,,|fighting
UCUtZaxDF3hD5VK4xRYFBePQ,,,,,False,False,,,|UK has talent
UCD5Ia_HIqdFAYk0jRbfjkGQ,,,,,False,False,,,|real estate
UCxKg68SwWLjD2m71w_DpqTA,,,,,False,False,,,|travel
UCCf7NTzoe2lLESGsHPzGvhw,,,,,False,False,,,|gamer/anime
UC7EGgnYFEIOaAa47ZBpninw,,,,,False,False,,,|US Department of Energy
UCwBY_9qFaz4pDxRuV2J32sA,,,,,False,False,,,|religious
UCEbCRO739v3_RDmv6_aw1QQ,,,,,False,False,,,|bikes and beards
UCzMx1lZLzV9ClIFNRSz7naA,,,,,False,False,,,|no videos
UCY-9TIEsNsE3YzfrNOB4QoA,,,,,False,False,,,|anime
UCN7kE4xVGr1wF-sc50m036w,,,,,False,False,,,|archeology
UCXp_sSX7vHmRF6MKEs6J8YQ,,,,,False,False,,,|church
UCcrErLXavVBo818FCMOGSFw,,,,,False,False,,,|terminated
UCBTmXJkLh-6jjzyMB0SpmAA,,,,,False,False,,,|vlog
UCkyLwzIQo9pSnzXQYi_yZrA,,,,,False,False,,,|parody videos
UCVxBA3Cbu3pm8w8gEIoMEog,,,,,True,False,,,|ABC7 Left via MBFC
UCbpXSXC98lcc4xdWbL7YRMw,,,,,False,False,,,|memes
UCzXwjTI6c6mVn6oui_p6oiw,,,,,False,False,,,|gamer
UCj7V_ikJOXO9RC8at6kYfHQ,,,,,False,False,,,|entertainment news
UCUOyxY9Eyv78WdZnUvBMjxQ,,,,,False,False,,,|knives
UCGPCLMFmTSnIN3UbyoQGjXQ,,,,,False,False,,,|dream living LA
UCeWeQcXyUISwuCEJ9hxhXRA,,,,,False,False,,,|travler
UCcyq283he07B7_KUX07mmtA,,,,,True,False,,,|Business insider on MBFC
UC0zMkiVXD_74vnWJquWuDvw,,,,,False,False,,,|not English
UC53_E8BiVmNaIM_zR4mNruA,,,,,False,False,,,|not English
UCAon55hNT6ESbdQ5y1hRWTA,,,,,False,False,,,|ice cream rolls
UCPUnQ5_Pn-2FJ8XPYhWMaSQ,,,,,False,False,,,|Nassau county
UCfE5Cz44GlZVyoaYTHJbuZw,,,,,False,False,,,|food
UC5NGBCzW99m4Wa8klWCxKBA,,,,,False,False,,,|memes
UCq2HGGj-w8dTa41ct15AsEw,,,,,False,False,,,|not English
UCaqQg9RPXGf5oy2hRX2OlnQ,,,,,False,False,,,|land
UCUUWDzrkuEztzddaW_sgQbA,,,,,False,True,,,|local news but not politics
UCyEd6QBSgat5kkC6svyjudA,,,,,False,False,,,|travel
UCj_jjGD98dm6Bs4RA9xdAWg,,,,,False,False,,,|not English
UCJhyoxjIkGZAmuCF2Y3mLpA,,,,,False,False,,,|pipers
UCyWqT8lrGbRqWa30c_l5iSw,,,,,False,False,,,|business finance
UCPyA0XmU6aS4JCwVoIBTmIQ,,,,,False,False,,,|ACM
UCw1V3VC3xAzL66X4VwqaKlg,,,,,False,False,False,False,|home repairs|nan
UCPoC2qRuoa0JN45ChMvbL9Q,,,,,False,False,,,|memes
UCDnEa2HC2eeT-cN3pAKnNTw,,,,,False,False,,,|top viral talent
UC5LocGIgBWA2ndCECGe-vUQ,,,,,False,False,,,|music
UCKhVQ9a6KD6rqdSP8rqjUeA,,,,,False,False,,,|not English
UCeBWh-0p7vgBeD6HOHBpfwQ,,,,,False,False,,,|top 10 talent
UCW0cG4zyFG8oKAlOom4KonQ,,,,,False,False,,,|music
UC2UIXt4VQnhQ-VZM4P1bUMQ,,,,,False,False,,,|music
UCvtQeUIfmelyvCDMbEPw9vw,,,,,False,False,,,|not English
UCRU9vwwARx8jEACqNpi_KFA,,,,,False,False,,,|games
UCj31PEVBMTnLvVOCSQGpbog,,,,,False,False,,,|music
UCTQ_iE7idQ-RUHYpDX2DXog,,,,,False,False,,,|music
UCX0SGx0YoItRTpYaSQCRi7Q,,,,,False,False,,,|music
UC_XanpDlhCrTbQ6V1rdHrDg,,,,,False,False,,,|Chicago Cultural Alliance
UCtYKe7-XbaDjpUwcU5x0bLg,,,,,False,False,,,|NEO (questionable source on MBFC)
UCIrgpHvUm1FMtv-C1xwkJtw,,,,,,,False,True,|CBS local news||
UCAzmZBRizw70GVykyfMQ_BA,,,,,,,False,True,|Indianapolis news
UCIAXaU6LIcZyoHYWqVLM4wg,,,,,,,False,False,|meme-ing the right
UCN8tDK98j963MHZ5BJ15CeA,,,,,,,False,False,|Buffalo public media
UCwHKLYLfz6M14SbBahFH5VA,,,,,,,False,False,|local news (on MBFC)
UCOEvClYLRZcT5bNCCI5eMKg,,,,,,,False,False,|MBFC left-center
UCs9-XIXPfAF465u3OVdMILg,,,,,,,False,False,|anti-trump drama
UCxCfoSInadl-4i3F70zDt1A,,,,,,,False,False,|nyc news NBC
UCHrro57kEHOCo7XAxYKD6-A,,,,,,,False,False,|philly news
UCAXUwGU47XVY-0lH9qhUr1Q,,,,,,,False,False,|millenium gardener
UCm4vHROaPm_syaXTZK08Gag,,,,,,,False,False,|MLK Center
UC9RsuSrCvnNmerQb7KyNVuQ,,,,,,,False,False,|a college
UC4rlAVgAK0SGk-yTfe48Qpw,,,,,,,False,False,|science
UCIZdmjlqQuJXE5EFpzkUkrA,,,,,,,False,False,|out of context Brett Cooper
UCxXTyFekH99JnS3qaXIQW7A,,,,,,,False,False,|KVUE local news (leased biased on MBFC)
UCvJywWV7q0hTKIRVxSHAs7A,,,,,,,False,False,|sports
UCsKVP_4zQ877TEiH_Ih5yDQ,,,,,,,False,False,|cartoons
UCD1Rgu2Id7t8AWuE3bXNrWA,,,,,,,False,False,|not English
UCPDXXXJj9nax0fr0Wfc048g,,,,,,,False,False,|College humor comedy
UCuIp-_3Zm_4-yubcBMrCbKQ,,,,,,,False,False,|not English
UCg1ubsYf-jFmMvLLtb42mkg,,,,,,,False,False,|not English
UCyYTkZ_ACRrbE1OV0rPngXw,,,,,,,False,False,|relationship/dating advice
UCmQynT5NWU3Vsa9t0OGUhcA,,,,,,,False,False,|movies
UCZQQeLq4jso5766aajDjKjg,,,,,,,False,False,|face skincare
UCq18eeL7D9Vd8DhjMcLh9QQ,,,,,,,False,False,|not US
UCeH6qE4V7n5tVwP7NkdrtJg,,,,,,,False,False,|the View
UC6tU7PMoavGr5EbDyMOX7Fg,,,,,,,False,False,|EMT Response netherlands
UCGq6eTi9tSwOoSR3I7iEE5Q,,,,,,,False,True,"|all cultural (e.g. Kanye), but clearly right-leaning "
UCdemzfq1mwUN9Gnq4MZ8Oag,,,,,,,False,False,|church
UCuHFsIba61kF5-yIaw4ryRg,,,,,,,False,False,|military
UC6d252IPdQloj7oTgwhsQNg,,,,,,,False,False,|criminals
UCz4tgANd4yy8Oe0iXCdSWfA,,,,,,,False,False,|English teacher
UCD2RRItRCToNc2Q9B0Hj3zQ,,,,,,,False,False,|not English
UCx_i0vIAQNLdDNFGIrU-r0w,,,,,,,False,False,|not English
UCzaLLiX6Rn3pjqAlbWD9mGQ,,,,,,,True,False,|Larry Elder
UC21NXL5UJsfXPJoM0xuF2Mw,,,,,,,False,False,|PBS
UCSTXol20Q01Uj-U5Yp3IqFg,,,,,,,False,False,|Chopin competition
UCbLavrWNtsZbi8TYl2VUUsA,,,,,,,False,False,|not English
UCNVvdxlzvJ5AKJTbNKflbnA,,,,,,,False,False,|vlogs
UCvkdpLN1agXoiRWEWTtXqjw,,,,,,,False,False,|prankster
UClea9E6Ym04bBQBAo4AJALQ,,,,,,,False,False,|not English
UCdxoeijd8BEuQlARHDcz4EA,,,,,,,False,False,|food
UCEs-zSwH2NYGskxF-ptoT1w,,,,,,,False,False,|steve harvey
UCeNZqTgUPK76P2i_IgY1APA,,,,,,,False,False,|not English
UCqU5aDmRi7TjCdlZVLfhBGg,,,,,,,False,False,|not English
UCnhTGM083kfLSNfRSmQjAzg,,,,,,,False,False,|veterans react
UCvDBDpI2MSvibOCRacHYOUw,,,,,,,False,False,|not English
UCrdGjkqTZVMmAOk4YDjFV-w,,,,,,,False,False,|not English
UCNkKlUNygj1eRsp_dfMJJ1g,,,,,,,False,False,|not English
UC61Ms-qN_-mdtF_Dw5hsRYw,,,,,,,True,False,|KUSI news (right via MBFC)
UC8EQAfueDGNeqb1ALm0LjHA,,,,,,,False,False,|interior design
UC821LDTGwKNHHwDPCBRW9UQ,,,,,,,False,False,|not English
UCKPHLEvX0Fo4z0faBpwoXew,,,,,,,False,False,|not English
UC8yiyTmwtUAwQEwHn7WMTTg,,,,,,,False,False,|religious
UCSbyncU597LMwb3HhnAI_4w,,,,,,,False,False,|gardening
UCie09bMB6ITYmpU3z6vv2tw,,,,,,,False,False,|communications coach
UC5QDcGMWoAXOCUx_WxcOpZA,,,,,,,False,False,|not English
UCljYcuTFOpBmSsLBOVbznKQ,,,,,,,False,False,|heavy rain sounds
UCuvU-LheyGgal40NwYISs_A,,,,,,,False,False,|not English
UCdjrgJYA3abuJ6DjcfJOv7A,,,,,,,False,False,|not English
UCtNIoi7VuApbYOPx-NjcVAA,,,,,,,False,False,|agricultural/rural liver guy
UCGcW1IvvBzwUgOPNQsbUSSQ,,,,,,,False,False,|sports
UCc8TbSged5O_G8_eVD-YmbQ,,,,,,,False,False,|not English
UCVCssJuf6St2XIeDR4Lkddg,,,,,,,False,False,|not English
UCf6ucYmkyUzQsKf_kx83K4w,,,,,,,False,False,|music
UChaGo0n7Y41eLk2CUwE62gA,,,,,,,False,False,|movies
UChSvaYRm59UPqjUYCDZibbg,,,,,,,False,False,|personal vlogs
UCDzBhf_7HG7G5RRCYjohyag,,,,,,,False,False,|not English
UCcxlBLmujrjTVSSUkzZ2Jlg,,,,,,,False,False,|making stuff
UCnrZQ7tnuUMY4W47XqBS__A,,,,,,,False,False,|fighting
UCyFhK0VdMVUnHRGj77oBAdw,,,,,,,False,False,|police
UCpcJ-6YZa7uzzcMJ6MWbz9A,,,,,,,False,False,|music
UCKY5PiEq8Tl9r7f3qittXng,,,,,,,False,False,|culture ET Canada
UCsC8ettWucVGoMVzqvpymwA,,,,,,,False,False,|not English
UCrPOgNsUldOtQsTf9Kjlm_A,,,,,,,False,False,|national gallery
UCkyIRJFd8YgRHaqFUoGKPZA,,,,,,,False,False,|memes/games
UCdL4Qz6--0IGTzxuBGTneOw,,,,,,,False,False,|not English
UCrgma71c4h8wIkwdQT-XqcA,,,,,,,False,False,|not English
UC3vC6b_w6HkozUe_s4g0apQ,,,,,,,False,False,|college
UCsuODz5qnL_L0hUKRfdUrTA,,,,,,,False,False,|not English
UCbtEd1MuY6gd2RpdWqkzXFw,,,,,,,False,False,|repair
UCIRYBXDze5krPDzAEOxFGVA,,,,,,,False,False,|left-leaning Guardian news (MBFC)
UC1vzNz91__Mk5I9fYe7SWVA,,,,,,,False,False,|not English
UCuigkXkL3Q5SLRpq7_nnmNw,,,,,,,False,False,|not English
UCpExuV8qJMfCaSQNL1YG6bQ,,,,,,,False,False,|self-help
UCtc2KycB2DarenRrJCA55bQ,,,,,,,False,True,|mostly sports
UCTXNz3gjAypWp3EhlIATEJQ,,,,,,,False,False,|not English
UCr_g3WPNDf9LgGY-cKCauuw,,,,,,,False,False,|food
UC74FJzKnTnnARI9T5WVVGmg,,,,,,,False,False,|sports
UCBuZxP5e7iEjObmg7MldXoA,,,,,,,False,False,|not English
UCEy28S83ZFX1mYIrQjcw9NA,,,,,,,False,False,|random comedy
UC4HLs-yQ2iRsnGf8_ymL53g,,,,,,,False,False,|sports
UCQaDjAIpg-pd44ats-HXCyA,,,,,,,False,False,|local news WCPO (not biased via MBFC)
UCL7aOpP89MGVXrPu7Pzhhpw,,,,,,,False,False,|music
UCllqAV8EydY2r95U6gggsUw,,,,,,,False,False,|sports
UCbZNo0dHLynunjSpvdAEJDA,,,,,,,False,False,|not English
UClHbjVXWB1rCNfB-MQDw-Nw,,,,,,,False,False,|parodies
UC_UJdqZuFhRXfeYXYrhwgJA,,,,,,,False,False,|Netflix
UCdCottK2mn8T7VOHleKCYCg,,,,,,,False,False,|personal life in nature vlogger
UCW8n8TvZccEhXdRogIm_qhg,,,,,,,False,False,|big tech vlog and other Asian girl life vlogging
UCAiLfjNXkNv24uhpzUgPa6A,,,,,,,False,False,|Mr. Beast philanthropy
UCi3fOJxo_JQuSFgPcQcMDtA,,,,,,,False,False,|memes
UC8ZL5hEu7FO_zCZapy86cgQ,,,,,,,False,False,|terminated
UCVgO39Bk5sMo66-6o6Spn6Q,,,,,,,False,False,|ABC news australia
UCb8vrqP8Z7Oz9ZTYvUtjUHQ,,,,,,,False,False,|memes
UCvd-UIc-Rxtubx3uoiYbBGA,,,,,,,False,False,|not English
UCVaXclURQZlakiTMzuwHvRw,,,,,,,False,False,|local news WLTX (not biased via MBFC)
UCpAlTKiD0xqo_RRlYGqVX6w,,,,,,,False,False,|New Mexico Department of Health
UC0xaIinhwrms1q5THM37d2Q,,,,,,,False,False,|not English
UCp1KrVaZDZ7BOI_QBuTWWmg,,,,,,,False,False,|local news KING (not biased via MBFC)
UC4mEUulkjGVSdgKSj5ydxEg,,,,,,,False,False,|not English
